graphID,label,weight,GapW-M,averageDegree,avergaeTrianglesRate,ratioOfNodesInTriangles,GCC,ACC,density
N1500.K20.onp3.xc30.nc5.maxK20.mu0.2.t12.t23.om2.i1,1,0.085563767,0.253199819,39.984,19.59333333,1,0.309600893,0.309754294,0.026673783
N1500.K20.onp3.xc30.nc5.maxK20.mu0.2.t12.t23.om4.i1,1,0.117018282,0.341422482,38.73866667,13.06533333,1,0.217658013,0.226573528,0.025843006
N1500.K20.onp3.xc30.nc5.maxK20.mu0.2.t13.t21.om2.i1,1,0.071946164,0.212137052,39.96,19.19733333,1,0.303632497,0.303903238,0.026657772
N1500.K20.onp3.xc30.nc5.maxK20.mu0.2.t13.t21.om4.i1,1,0.139604708,0.412258773,38.66133333,13.29933333,1,0.222171487,0.230455557,0.025791416
N1500.K20.onp3.xc30.nc5.maxK20.mu0.2.t13.t23.om2.i1,1,0.056399889,0.167024784,39.95733333,19.77733333,1,0.312871983,0.313234198,0.026655993
N1500.K20.onp3.xc30.nc5.maxK20.mu0.2.t13.t23.om4.i1,1,0.120326001,0.354661913,38.46133333,12.92133333,1,0.217661966,0.227656137,0.025657994
N1500.K20.onp3.xc30.nc5.maxK80.mu0.1.t11.t21.om2.i1,1,0.117202592,0.28296076,36.58933333,35.892,0.958666667,0.341779384,0.601036378,0.024409162
N1500.K20.onp3.xc30.nc5.maxK80.mu0.1.t11.t21.om4.i1,1,0.277707494,0.435704808,35.03466667,20.66133333,0.950666667,0.204430021,0.512423335,0.023372026
N1500.K20.onp3.xc30.nc5.maxK80.mu0.1.t11.t23.om2.i1,1,0.114052138,0.261805655,34.42133333,32.79133333,0.96,0.339493065,0.598249905,0.022962864
N1500.K20.onp3.xc30.nc5.maxK80.mu0.1.t11.t23.om4.i1,1,0.439633751,0.76029465,37.13333333,22.73666667,0.972,0.203846821,0.538910804,0.02477207
N1500.K20.onp3.xc30.nc5.maxK80.mu0.1.t12.t21.om2.i1,1,0.206970032,0.609913714,38.152,29.89466667,1,0.330585133,0.525005323,0.025451634
N1500.K20.onp3.xc30.nc5.maxK80.mu0.1.t12.t21.om4.i1,1,0.35007352,0.882591243,37.53066667,19.042,1,0.223181566,0.429853459,0.025037136
N1500.K20.onp3.xc30.nc5.maxK80.mu0.1.t12.t23.om2.i1,1,0.189099283,0.550014047,38.22666667,30.30666667,1,0.340750661,0.526630147,0.025501445
N1500.K20.onp3.xc30.nc5.maxK80.mu0.1.t12.t23.om4.i1,1,0.432358098,1.002176679,37.37866667,20.17066667,1,0.241163092,0.475609317,0.024935735
N1500.K20.onp3.xc30.nc5.maxK80.mu0.1.t13.t21.om2.i1,1,0.189452291,0.561813059,40.80533333,31.92533333,1,0.371276612,0.489981129,0.027221703
N1500.K20.onp3.xc30.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.381224352,1.10670189,40.41866667,21.08133333,1,0.246410955,0.383380548,0.026963754
N1500.K20.onp3.xc30.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.18167959,0.540876806,40.90933333,32.544,1,0.374009735,0.492586546,0.027291083
N1500.K20.onp3.xc30.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.368507654,1.059588462,39.944,20.49466667,1,0.246723542,0.391231704,0.026647098
N1500.K20.onp3.xc30.nc5.maxK80.mu0.2.t11.t21.om2.i1,1,0.158597245,0.368252621,35.49866667,26.322,0.925333333,0.25785097,0.461091852,0.023681565
N1500.K20.onp3.xc30.nc5.maxK80.mu0.2.t11.t21.om4.i1,1,0.289065903,0.405647813,36.984,17.52066667,0.932666667,0.160960582,0.383567253,0.024672448
N1500.K20.onp3.xc30.nc5.maxK80.mu0.2.t11.t23.om2.i1,1,0.23762515,0.557872958,34.42933333,24.60933333,0.922666667,0.258389818,0.455474002,0.022968201
N1500.K20.onp3.xc30.nc5.maxK80.mu0.2.t11.t23.om4.i1,1,0.343270583,0.501882686,35.73066667,16.532,0.944666667,0.163611172,0.411207363,0.023836335
N1500.K20.onp3.xc30.nc5.maxK80.mu0.2.t12.t21.om2.i1,1,0.206265837,0.601082779,39.03733333,24.69933333,1,0.259842851,0.414071562,0.02604225
N1500.K20.onp3.xc30.nc5.maxK80.mu0.2.t12.t21.om4.i1,1,0.364073695,0.88668188,37.64,15.21533333,1,0.176099772,0.336545344,0.025110073
N1500.K20.onp3.xc30.nc5.maxK80.mu0.2.t12.t23.om2.i1,1,0.147941467,0.404983533,38.01333333,23.52933333,1,0.26355196,0.405537171,0.025359128
N1500.K20.onp3.xc30.nc5.maxK80.mu0.2.t12.t23.om4.i1,1,0.432123068,0.989435489,38.304,16.36466667,1,0.18472178,0.360417186,0.025553035
N1500.K20.onp3.xc30.nc5.maxK80.mu0.2.t13.t21.om2.i1,1,0.179001197,0.529673309,40.528,24.016,1,0.278735795,0.368055553,0.027036691
N1500.K20.onp3.xc30.nc5.maxK80.mu0.2.t13.t21.om4.i1,1,0.339249573,0.920112823,40.36533333,16.718,1,0.198318154,0.296714906,0.026928174
N1500.K20.onp3.xc30.nc5.maxK80.mu0.2.t13.t23.om2.i1,1,0.163338616,0.485184476,40.768,24.88933333,1,0.287901416,0.382444441,0.027196798
N1500.K20.onp3.xc30.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.309185265,0.81120504,38.83466667,15.538,1,0.202114191,0.301072847,0.025907049
N1500.K40.onp10.xc15.nc5.maxK80.mu0.1.t11.t21.om2.i1,1,0.152138245,0.456414734,80.99733333,181.566,1,0.565394452,0.645548155,0.054034245
N1500.K40.onp10.xc15.nc5.maxK80.mu0.1.t11.t21.om4.i1,1,0.152767812,0.458068233,80.20266667,139.1346667,1,0.443249588,0.554112362,0.053504114
N1500.K40.onp10.xc15.nc5.maxK80.mu0.1.t11.t23.om2.i1,1,0.157773819,0.473321458,81.984,190.9746667,1,0.581952016,0.641974841,0.054692462
N1500.K40.onp10.xc15.nc5.maxK80.mu0.1.t11.t23.om4.i1,1,0.19485538,0.584566139,78.272,137.084,1,0.458053119,0.5575722,0.052216144
N1500.K40.onp10.xc15.nc5.maxK80.mu0.1.t12.t21.om2.i1,1,0.147994718,0.443984155,78.99466667,166.9426667,1,0.576925204,0.643654459,0.052698243
N1500.K40.onp10.xc15.nc5.maxK80.mu0.1.t12.t21.om4.i1,1,0.173804071,0.521412214,78.71466667,141.81,1,0.495896958,0.598059408,0.052511452
N1500.K40.onp10.xc15.nc5.maxK80.mu0.1.t12.t23.om2.i1,1,0.145621119,0.436863356,80.22133333,169.6686667,1,0.565393023,0.627638818,0.053516567
N1500.K40.onp10.xc15.nc5.maxK80.mu0.1.t12.t23.om4.i1,1,0.164715659,0.494146977,78.89066667,135.7073333,1,0.470075444,0.565233595,0.052628864
N1500.K40.onp10.xc15.nc5.maxK80.mu0.1.t13.t21.om2.i1,1,0.159656053,0.478968159,78.832,163.9973333,1,0.591939387,0.662416238,0.052589726
N1500.K40.onp10.xc15.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.169574049,0.508722147,80.08,147.6593333,1,0.513497661,0.611277766,0.053422282
N1500.K40.onp10.xc15.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.160318156,0.480954469,80.82666667,172.7166667,1,0.587931157,0.645027418,0.053920391
N1500.K40.onp10.xc15.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.168372055,0.505116166,77.69866667,138.31,1,0.51324816,0.611007855,0.051833667
N1500.K40.onp10.xc15.nc5.maxK80.mu0.2.t11.t21.om2.i1,1,0.094207741,0.281310686,79.872,137.3553333,1,0.440563089,0.502875798,0.053283522
N1500.K40.onp10.xc15.nc5.maxK80.mu0.2.t11.t21.om4.i1,1,0.195136025,0.583931828,79.976,112.5613333,1,0.362916885,0.442891451,0.053352902
N1500.K40.onp10.xc15.nc5.maxK80.mu0.2.t11.t23.om2.i1,1,0.087152572,0.261457717,80.25333333,138.812,1,0.44075386,0.49471825,0.053537914
N1500.K40.onp10.xc15.nc5.maxK80.mu0.2.t11.t23.om4.i1,1,0.170714719,0.512144157,77.90133333,103.4113333,1,0.347386007,0.43391787,0.051968868
N1500.K40.onp10.xc15.nc5.maxK80.mu0.2.t12.t21.om2.i1,1,0.107719068,0.323157203,78.672,127.2773333,1,0.443568792,0.503810151,0.052482989
N1500.K40.onp10.xc15.nc5.maxK80.mu0.2.t12.t21.om4.i1,1,0.16159754,0.484792619,78.984,106.0713333,1,0.365253822,0.443062819,0.052691127
N1500.K40.onp10.xc15.nc5.maxK80.mu0.2.t12.t23.om2.i1,1,0.114383271,0.343149814,79.54133333,128.8066667,1,0.437779735,0.496606688,0.053062931
N1500.K40.onp10.xc15.nc5.maxK80.mu0.2.t12.t23.om4.i1,1,0.165050047,0.495150141,78.93066667,103.7886667,1,0.357553853,0.435258328,0.052655548
N1500.K40.onp10.xc15.nc5.maxK80.mu0.2.t13.t21.om2.i1,1,0.128632143,0.385896428,80.42933333,137.2613333,1,0.473711335,0.527873379,0.053655326
N1500.K40.onp10.xc15.nc5.maxK80.mu0.2.t13.t21.om4.i1,1,0.151292279,0.453876838,77.70933333,111.6106667,1,0.410709146,0.489488689,0.051840783
N1500.K40.onp10.xc15.nc5.maxK80.mu0.2.t13.t23.om2.i1,1,0.13321355,0.399640651,79.55466667,126.408,1,0.446824003,0.497720432,0.053071826
N1500.K40.onp10.xc15.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.166357009,0.499071026,80.48266667,113.1706667,1,0.389670072,0.462008792,0.053690905
N1500.K40.onp10.xc30.nc5.maxK80.mu0.1.t11.t21.om2.i1,1,0.154004422,0.458414233,82.016,183.0033333,1,0.559500257,0.638203872,0.054713809
N1500.K40.onp10.xc30.nc5.maxK80.mu0.1.t11.t21.om4.i1,1,0.170035271,0.510105813,78.728,136.2586667,1,0.448294669,0.555084464,0.052520347
N1500.K40.onp10.xc30.nc5.maxK80.mu0.1.t11.t23.om2.i1,1,0.132046477,0.39613943,79.39733333,171.1186667,1,0.553079656,0.623251844,0.052966867
N1500.K40.onp10.xc30.nc5.maxK80.mu0.1.t11.t23.om4.i1,1,0.16987855,0.509635649,79.488,142.5973333,1,0.464757578,0.565326162,0.053027352
N1500.K40.onp10.xc30.nc5.maxK80.mu0.1.t12.t21.om2.i1,1,0.162905107,0.488715321,78.184,161.5913333,1,0.571589264,0.646987524,0.052157438
N1500.K40.onp10.xc30.nc5.maxK80.mu0.1.t12.t21.om4.i1,1,0.164832025,0.494496075,78.59733333,135.9373333,1,0.474610225,0.578349366,0.052433178
N1500.K40.onp10.xc30.nc5.maxK80.mu0.1.t12.t23.om2.i1,1,0.155961515,0.467884546,78.08533333,160.9766667,1,0.569604875,0.635376679,0.052091617
N1500.K40.onp10.xc30.nc5.maxK80.mu0.1.t12.t23.om4.i1,1,0.169720196,0.509160588,78.30133333,133.744,1,0.472191341,0.572102281,0.052235713
N1500.K40.onp10.xc30.nc5.maxK80.mu0.1.t13.t21.om2.i1,1,0.179764286,0.539292859,78.42666667,173.5066667,1,0.634214335,0.705048955,0.052319324
N1500.K40.onp10.xc30.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.176334989,0.529004967,79.30933333,141.1713333,1,0.502917259,0.601645745,0.052908161
N1500.K40.onp10.xc30.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.167584276,0.502752827,78.69333333,165.24,1,0.599658389,0.66324726,0.05249722
N1500.K40.onp10.xc30.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.170671456,0.512014369,78.72,138.8426667,1,0.501826856,0.597414162,0.05251501
N1500.K40.onp10.xc30.nc5.maxK80.mu0.2.t11.t21.om2.i1,1,0.098817988,0.295604656,79.14933333,137.672,1,0.452086853,0.514779213,0.052801423
N1500.K40.onp10.xc30.nc5.maxK80.mu0.2.t11.t21.om4.i1,1,0.177415589,0.531974639,78.10666667,105.638,1,0.354413024,0.441529109,0.052105848
N1500.K40.onp10.xc30.nc5.maxK80.mu0.2.t11.t23.om2.i1,1,0.106867238,0.316774521,81.6,142.5926667,1,0.440068829,0.495623544,0.054436291
N1500.K40.onp10.xc30.nc5.maxK80.mu0.2.t11.t23.om4.i1,1,0.140384318,0.421152954,79.368,107.8606667,1,0.350592335,0.432732674,0.052947298
N1500.K40.onp10.xc30.nc5.maxK80.mu0.2.t12.t21.om2.i1,1,0.137855971,0.413567914,80.016,133.2933333,1,0.446883172,0.502425492,0.053379586
N1500.K40.onp10.xc30.nc5.maxK80.mu0.2.t12.t21.om4.i1,1,0.178319845,0.534959535,78.93866667,106.7126667,1,0.369124514,0.450528929,0.052660885
N1500.K40.onp10.xc30.nc5.maxK80.mu0.2.t12.t23.om2.i1,1,0.107308955,0.321926865,80.36266667,135.118,1,0.449832209,0.497250149,0.053610852
N1500.K40.onp10.xc30.nc5.maxK80.mu0.2.t12.t23.om4.i1,1,0.158910816,0.476732447,78.81866667,106.796,1,0.372655116,0.453010251,0.052580832
N1500.K40.onp10.xc30.nc5.maxK80.mu0.2.t13.t21.om2.i1,1,0.141794765,0.425384296,80.176,130.4766667,1,0.451327474,0.506440932,0.053486324
N1500.K40.onp10.xc30.nc5.maxK80.mu0.2.t13.t21.om4.i1,1,0.146430524,0.439291572,79.28266667,114.056,1,0.40486834,0.48599333,0.052890371
N1500.K40.onp10.xc30.nc5.maxK80.mu0.2.t13.t23.om2.i1,1,0.120428333,0.361284999,80.63733333,136.656,1,0.468854929,0.524979893,0.053794085
N1500.K40.onp10.xc30.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.195794831,0.587384494,78.98666667,112.1293333,1,0.399914403,0.482337463,0.052692906
N1500.K40.onp3.xc15.nc5.maxK80.mu0.1.t11.t21.om2.i1,1,0.260140573,0.776396304,80.888,146.226,1,0.462515103,0.596955707,0.053961308
N1500.K40.onp3.xc15.nc5.maxK80.mu0.1.t11.t21.om4.i1,1,0.411579497,1.211590654,79.70933333,85.05466667,1,0.273319523,0.404398636,0.053175006
N1500.K40.onp3.xc15.nc5.maxK80.mu0.1.t11.t23.om2.i1,1,0.260462247,0.781386742,80.056,141.096,1,0.454394321,0.587448167,0.053406271
N1500.K40.onp3.xc15.nc5.maxK80.mu0.1.t11.t23.om4.i1,1,0.397199572,1.163568297,79.94133333,86.818,1,0.275889464,0.41695119,0.053329775
N1500.K40.onp3.xc15.nc5.maxK80.mu0.1.t12.t21.om2.i1,1,0.269198991,0.807596974,79.464,144.4406667,1,0.498180062,0.607534437,0.053011341
N1500.K40.onp3.xc15.nc5.maxK80.mu0.1.t12.t21.om4.i1,1,0.461964041,1.360535079,79.54933333,87.53533333,1,0.296074009,0.408260968,0.053068268
N1500.K40.onp3.xc15.nc5.maxK80.mu0.1.t12.t23.om2.i1,1,0.259814972,0.779444915,77.97333333,134.1146667,1,0.47965056,0.587311584,0.0520169
N1500.K40.onp3.xc15.nc5.maxK80.mu0.1.t12.t23.om4.i1,1,0.360662985,1.073699536,78.36,80.59466667,1,0.281766475,0.384477037,0.05227485
N1500.K40.onp3.xc15.nc5.maxK80.mu0.1.t13.t21.om2.i1,1,0.243243485,0.729730455,79.88266667,133.5633333,1,0.466848683,0.5474446,0.053290638
N1500.K40.onp3.xc15.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.288796043,0.866388128,79.176,85.56466667,1,0.303119118,0.375259712,0.052819213
N1500.K40.onp3.xc15.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.208011221,0.624033664,80.64,131.7793333,1,0.451121934,0.527438703,0.053795864
N1500.K40.onp3.xc15.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.264541833,0.793625498,79.104,83.31666667,1,0.29689716,0.365747852,0.052771181
N1500.K40.onp3.xc15.nc5.maxK80.mu0.2.t11.t21.om2.i1,1,0.254665548,0.759650916,78.44266667,113.4706667,1,0.377392712,0.483468121,0.052329998
N1500.K40.onp3.xc15.nc5.maxK80.mu0.2.t11.t21.om4.i1,1,0.382700297,1.113053774,81.24,69.72666667,1,0.21600727,0.315673503,0.054196131
N1500.K40.onp3.xc15.nc5.maxK80.mu0.2.t11.t23.om2.i1,1,0.258256771,0.773408723,78.016,112.4333333,1,0.381082864,0.484649716,0.052045364
N1500.K40.onp3.xc15.nc5.maxK80.mu0.2.t11.t23.om4.i1,1,0.432281632,1.25167793,79.35733333,67.59,1,0.21826711,0.323577819,0.052940182
N1500.K40.onp3.xc15.nc5.maxK80.mu0.2.t12.t21.om2.i1,1,0.253734565,0.761203695,78.33066667,110.7753333,1,0.392038417,0.479847874,0.052255281
N1500.K40.onp3.xc15.nc5.maxK80.mu0.2.t12.t21.om4.i1,1,0.436225544,1.287515311,78.2,66.52666667,1,0.234703725,0.319414597,0.052168112
N1500.K40.onp3.xc15.nc5.maxK80.mu0.2.t12.t23.om2.i1,1,0.284491519,0.853474556,78.06666667,110.9166667,1,0.394992059,0.485418187,0.052079164
N1500.K40.onp3.xc15.nc5.maxK80.mu0.2.t12.t23.om4.i1,1,0.420381704,1.218319133,79.13333333,68.836,1,0.236240614,0.320179479,0.052790749
N1500.K40.onp3.xc15.nc5.maxK80.mu0.2.t13.t21.om2.i1,1,0.238987651,0.716962953,78.984,104.5286667,1,0.374979971,0.439104039,0.052691127
N1500.K40.onp3.xc15.nc5.maxK80.mu0.2.t13.t21.om4.i1,1,0.352564611,1.052976273,79.10666667,68.51,1,0.242091459,0.300018163,0.05277296
N1500.K40.onp3.xc15.nc5.maxK80.mu0.2.t13.t23.om2.i1,1,0.225297352,0.675892056,80.54666667,107.1686667,1,0.36867812,0.431955426,0.0537336
N1500.K40.onp3.xc15.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.294303717,0.877464415,79.45333333,67.40133333,1,0.236518775,0.293757565,0.053004225
N1500.K40.onp3.xc30.nc5.maxK80.mu0.1.t11.t21.om2.i1,1,0.258532664,0.775597993,79.49066667,148.954,1,0.486419233,0.619355431,0.053029131
N1500.K40.onp3.xc30.nc5.maxK80.mu0.1.t11.t21.om4.i1,1,0.411578592,1.201314139,79.89066667,85.46466667,1,0.271753508,0.410595538,0.053295975
N1500.K40.onp3.xc30.nc5.maxK80.mu0.1.t11.t23.om2.i1,1,0.273191353,0.807941192,77.88266667,139.3146667,1,0.475759211,0.606359563,0.051956415
N1500.K40.onp3.xc30.nc5.maxK80.mu0.1.t11.t23.om4.i1,1,0.480615082,1.39181033,79.19733333,86.66933333,1,0.280940705,0.425684864,0.052833445
N1500.K40.onp3.xc30.nc5.maxK80.mu0.1.t12.t21.om2.i1,1,0.2998479,0.8995437,79.376,143.8986667,1,0.49624641,0.60833506,0.052952635
N1500.K40.onp3.xc30.nc5.maxK80.mu0.1.t12.t21.om4.i1,1,0.448191399,1.344574197,80.15466667,88.70266667,1,0.296332096,0.407602006,0.053472093
N1500.K40.onp3.xc30.nc5.maxK80.mu0.1.t12.t23.om2.i1,1,0.244644882,0.730475198,79.10133333,131.704,1,0.454929811,0.563137641,0.052769402
N1500.K40.onp3.xc30.nc5.maxK80.mu0.1.t12.t23.om4.i1,1,0.379018064,1.124214493,79.44533333,86.31866667,1,0.294402001,0.398050918,0.052998888
N1500.K40.onp3.xc30.nc5.maxK80.mu0.1.t13.t21.om2.i1,1,0.237573614,0.712720841,79.73333333,134.4686667,1,0.472557921,0.556027946,0.053191016
N1500.K40.onp3.xc30.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.348407538,1.045222613,78.36266667,83.67533333,1,0.30361739,0.376241753,0.052276629
N1500.K40.onp3.xc30.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.20985943,0.62957829,80.72,132.2453333,1,0.452820885,0.526808347,0.053849233
N1500.K40.onp3.xc30.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.305480098,0.916440295,79.04533333,84.00333333,1,0.300143634,0.370471792,0.052732044
N1500.K40.onp3.xc30.nc5.maxK80.mu0.2.t11.t21.om2.i1,1,0.267538766,0.794373423,79.47466667,116.412,1,0.38077454,0.484198562,0.053018457
N1500.K40.onp3.xc30.nc5.maxK80.mu0.2.t11.t21.om4.i1,1,0.391113674,1.140519526,80.93066667,69.65066667,1,0.21788045,0.319475928,0.053989771
N1500.K40.onp3.xc30.nc5.maxK80.mu0.2.t11.t23.om2.i1,1,0.30962416,0.921469337,79.13866667,117.006,1,0.38664076,0.491516867,0.052794307
N1500.K40.onp3.xc30.nc5.maxK80.mu0.2.t11.t23.om4.i1,1,0.44532163,1.266774503,79.95733333,69.79466667,1,0.222304328,0.329168193,0.053340449
N1500.K40.onp3.xc30.nc5.maxK80.mu0.2.t12.t21.om2.i1,1,0.246039644,0.738118933,78.12,109.152,1,0.388416093,0.474243822,0.052114743
N1500.K40.onp3.xc30.nc5.maxK80.mu0.2.t12.t21.om4.i1,1,0.447418172,1.331267227,79.24533333,67.70933333,1,0.231972549,0.314742514,0.052865466
N1500.K40.onp3.xc30.nc5.maxK80.mu0.2.t12.t23.om2.i1,1,0.283865579,0.851596738,78.768,112.66,1,0.393932,0.48362082,0.052547031
N1500.K40.onp3.xc30.nc5.maxK80.mu0.2.t12.t23.om4.i1,1,0.454677546,1.331492213,78.70933333,67.92733333,1,0.236286336,0.319940353,0.052507894
N1500.K40.onp3.xc30.nc5.maxK80.mu0.2.t13.t21.om2.i1,1,0.236929429,0.710788287,79.23466667,106.9366667,1,0.38123619,0.446815542,0.05285835
N1500.K40.onp3.xc30.nc5.maxK80.mu0.2.t13.t21.om4.i1,1,0.34855287,1.039123766,80.512,70.43666667,1,0.240135733,0.302652866,0.053710474
N1500.K40.onp3.xc30.nc5.maxK80.mu0.2.t13.t23.om2.i1,1,0.222207465,0.666622396,79.096,103.4306667,1,0.371372057,0.432235838,0.052765844
N1500.K40.onp3.xc30.nc5.maxK80.mu0.2.t13.t23.om4.i1,1,0.353040863,1.059122588,80.144,69.35066667,1,0.239002689,0.297331203,0.053464977
N3000.K10.onp10.xc15.nc5.maxK20.mu0.1.t11.t21.om2.i1,1,0.074037414,0.214828424,19.068,8.713666667,0.999666667,0.50634358,0.608678818,0.006358119
N3000.K10.onp10.xc15.nc5.maxK20.mu0.1.t11.t21.om4.i1,1,0.121806997,0.342248609,18.90933333,6.584,0.998,0.388515529,0.514142001,0.006305213
N3000.K10.onp10.xc15.nc5.maxK20.mu0.1.t11.t23.om2.i1,1,0.065585647,0.190681112,19.376,9.422333333,1,0.529486691,0.619474507,0.00646082
N3000.K10.onp10.xc15.nc5.maxK20.mu0.1.t11.t23.om4.i1,1,0.124207509,0.356149392,18.70933333,6.451666667,0.998,0.390733825,0.513790017,0.006238524
N3000.K10.onp10.xc15.nc5.maxK20.mu0.1.t12.t21.om2.i1,1,0.086171073,0.256903091,19.75733333,8.580666667,1,0.503524134,0.594261141,0.006587974
N3000.K10.onp10.xc15.nc5.maxK20.mu0.1.t12.t21.om4.i1,1,0.138914417,0.412973062,19.71066667,6.970333333,1,0.407314824,0.522029641,0.006572413
N3000.K10.onp10.xc15.nc5.maxK20.mu0.1.t12.t23.om2.i1,1,0.088024236,0.263408198,19.656,9.293666667,1,0.552066214,0.637804208,0.006554185
N3000.K10.onp10.xc15.nc5.maxK20.mu0.1.t12.t23.om4.i1,1,0.139795971,0.41339146,19.104,7.110666667,1,0.447271126,0.568733211,0.006370123
N3000.K10.onp10.xc15.nc5.maxK20.mu0.1.t13.t21.om2.i1,1,0.075516962,0.226009086,19.836,9.13,1,0.555796053,0.62921705,0.006614205
N3000.K10.onp10.xc15.nc5.maxK20.mu0.1.t13.t21.om4.i1,1,0.11933226,0.35204891,19.27066667,7.272666667,1,0.466648605,0.572041047,0.006425697
N3000.K10.onp10.xc15.nc5.maxK20.mu0.1.t13.t23.om2.i1,1,0.093088332,0.278863891,19.648,9.330333333,1,0.581031524,0.649275934,0.006551517
N3000.K10.onp10.xc15.nc5.maxK20.mu0.1.t13.t23.om4.i1,1,0.125530667,0.372684043,19.13866667,7.197333333,1,0.469170318,0.574936555,0.006381683
N3000.K10.onp10.xc15.nc5.maxK20.mu0.2.t11.t21.om2.i1,1,0.089036244,0.255177189,18.60666667,6.922666667,1,0.423491028,0.491799205,0.00620429
N3000.K10.onp10.xc15.nc5.maxK20.mu0.2.t11.t21.om4.i1,1,0.104090794,0.291333153,18.66,5.208666667,0.997,0.314974703,0.417555917,0.006222074
N3000.K10.onp10.xc15.nc5.maxK20.mu0.2.t11.t23.om2.i1,1,0.088619685,0.254250397,19.02,7.208,0.999333333,0.423200621,0.483442311,0.006342114
N3000.K10.onp10.xc15.nc5.maxK20.mu0.2.t11.t23.om4.i1,1,0.10437266,0.29178461,18.69466667,5.113666667,0.997333333,0.309558561,0.394685371,0.006233633
N3000.K10.onp10.xc15.nc5.maxK20.mu0.2.t12.t21.om2.i1,1,0.067605891,0.200290965,19.788,7.052666667,1,0.412337515,0.470496685,0.006598199
N3000.K10.onp10.xc15.nc5.maxK20.mu0.2.t12.t21.om4.i1,1,0.077948808,0.223114501,19.42533333,5.521,0.999,0.33648904,0.418850032,0.00647727
N3000.K10.onp10.xc15.nc5.maxK20.mu0.2.t12.t23.om2.i1,1,0.080303317,0.238072691,19.76533333,7.388,1,0.433802854,0.48645065,0.006590641
N3000.K10.onp10.xc15.nc5.maxK20.mu0.2.t12.t23.om4.i1,1,0.104414251,0.301775736,19.36933333,5.479333333,1,0.33463167,0.417328917,0.006458597
N3000.K10.onp10.xc15.nc5.maxK20.mu0.2.t13.t21.om2.i1,1,0.059736851,0.177405474,19.65466667,6.714333333,1,0.416935751,0.464702899,0.00655374
N3000.K10.onp10.xc15.nc5.maxK20.mu0.2.t13.t21.om4.i1,1,0.079033744,0.226474995,19.35733333,5.655333333,1,0.359540561,0.431276882,0.006454596
N3000.K10.onp10.xc15.nc5.maxK20.mu0.2.t13.t23.om2.i1,1,0.071071772,0.211856106,19.82266667,7.076666667,1,0.429829593,0.48278642,0.006609759
N3000.K10.onp10.xc15.nc5.maxK20.mu0.2.t13.t23.om4.i1,1,0.109696157,0.320129378,19.35466667,5.511,0.999666667,0.350285319,0.429670309,0.006453707
N3000.K10.onp10.xc15.nc5.maxK80.mu0.1.t12.t21.om2.i1,0,0.007602674,-0.01834006,17.10933333,6.550333333,0.971,0.245396194,0.583520255,0.005705013
N3000.K10.onp10.xc15.nc5.maxK80.mu0.1.t12.t21.om4.i1,1,0.234493071,0.468125111,17.86666667,6.127333333,0.981,0.186721655,0.597613962,0.005957541
N3000.K10.onp10.xc15.nc5.maxK80.mu0.1.t12.t23.om2.i1,0,0.013446622,-0.032763952,16.988,6.583666667,0.971333333,0.250603745,0.574562539,0.005664555
N3000.K10.onp10.xc15.nc5.maxK80.mu0.1.t12.t23.om4.i1,1,0.207195991,0.435128978,17.876,6.033666667,0.980333333,0.197424534,0.576087192,0.005960654
N3000.K10.onp10.xc15.nc5.maxK80.mu0.1.t13.t21.om2.i1,1,0.022074026,0.061533504,20.88,8.148,0.999666667,0.318469235,0.467700583,0.006962321
N3000.K10.onp10.xc15.nc5.maxK80.mu0.1.t13.t21.om4.i1,1,0.184956992,0.520496543,20.17333333,7.184666667,0.999,0.303220149,0.51325436,0.006726687
N3000.K10.onp10.xc15.nc5.maxK80.mu0.1.t13.t23.om2.i1,1,0.013025091,0.03600522,20.468,7.160666667,0.999333333,0.289087557,0.435175077,0.006824942
N3000.K10.onp10.xc15.nc5.maxK80.mu0.1.t13.t23.om4.i1,1,0.190387629,0.53498312,20.23733333,7.453333333,0.999333333,0.322419395,0.534046487,0.006748027
N3000.K10.onp10.xc15.nc5.maxK80.mu0.2.t12.t21.om2.i1,0,0.013697525,-0.032727108,17.22266667,4.956,0.955666667,0.179247709,0.439517172,0.005742803
